place	date	cases	daily_cases	r_est	pis	nom	smooth_pis	scenario_dates	scenario
India	2020-10-06	6754191	71869	0.8794375420313751	0.2800690907882278	194	0.294554992455006	Mar 27 - Oct 12, 2020	India lockdown - 200 days
India	2020-10-07	6833000	78809	0.8877696216292651	0.2827225571753529	195	0.2926114702195504	Mar 27 - Oct 12, 2020	India lockdown - 200 days
India	2020-10-08	6903797	70797	0.8896751572968051	0.283329401455209	196	0.2906409992245289	Mar 27 - Oct 12, 2020	India lockdown - 200 days
India	2020-10-09	6977102	73305	0.900217500492466	0.286686756960827	197	0.288647102120884	Mar 27 - Oct 12, 2020	India lockdown - 200 days
India	2020-10-10	7051520	74418	0.951400893488154	0.3029868188238302	198	0.28663330155955835	Mar 27 - Oct 12, 2020	India lockdown - 200 days
India	2020-10-11	7119309	67789	0.9542096183728128	0.30388129624505067	199	0.28460312019149453	Mar 27 - Oct 12, 2020	India lockdown - 200 days
India	2020-10-12	7173571	54262	0.8991773379021469	0.2863555027477425	200	0.2825600806676351	Mar 27 - Oct 12, 2020	India lockdown - 200 days
Maharashtra	2021-03-28	2713875	40414	1.4515893250448	0.959053687036519	1	0.8787909908382412	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-03-29	2745518	31643	1.3706979496485112	0.9056093894760698	2	0.8724195876668827	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-03-30	2773436	27918	1.2391854456368647	0.8187201090937675	3	0.868595639191726	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-03-31	2812980	39544	1.1989353143608297	0.7921271629085275	4	0.8686755963847715	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-01	2856163	43183	1.203775852203982	0.7953252683131479	5	0.8702527631250255	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-02	2904076	47913	1.2145748647343972	0.8024600912310063	6	0.8746342847025826	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-03	2953523	49447	1.289886713943073	0.8522180395810947	7	0.8818623221055992	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-04	3010597	57074	1.426144361971757	0.942242399414962	8	0.8873983127874243	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-05	3057885	47288	1.4174909828124531	0.9365251796442812	9	0.9046935245536016	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-06	3113354	55469	1.418551227573582	0.9372256750459613	10	0.9208427594341433	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-07	3173261	59907	1.4098875097079493	0.9315016245730613	11	0.9163549892760712	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-08	3229547	56286	1.3714871919664635	0.9061308356881203	12	0.9040633671999478	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-09	3288540	58993	1.3112300085316015	0.8663193869907714	13	0.8883809039061374	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-10	3343951	55411	1.2858918890631164	0.8495786901011242	14	0.869163868845543	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-11	3407245	63294	1.2651086529369928	0.8358473689268698	15	0.8448404169511394	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-12	3458996	51751	1.1823458622402918	0.7811666419487673	16	0.8160023110847966	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-13	3519208	60212	1.1571038654400805	0.764489452552476	17	0.7823202585656749	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-14	3578160	58952	1.1243373316815497	0.7428408605779135	18	0.7446321759566399	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra	2021-04-15	3639855	61695	1.1218411395997512	0.741191646038859	19	0.7024793080274189	Mar 28 - Apr 15, 2021	Maharashtra pre-lockdown
Maharashtra early	2021-03-28	NA	NA	NA	0.8787909908382412	1	0.9139685803287145	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-03-29	NA	NA	NA	0.8724195876668827	2	0.9049533417611345	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-03-30	NA	NA	NA	0.868595639191726	3	0.8960908161851115	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-03-31	NA	NA	NA	0.8686755963847715	4	0.8873884411266867	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-01	NA	NA	NA	0.8702527631250255	5	0.8788536541119008	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-02	NA	NA	NA	0.8746342847025826	6	0.8704938926667944	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-03	NA	NA	NA	0.8818623221055992	7	0.8623165943174083	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-04	NA	NA	NA	0.8873983127874243	8	0.854329196589783	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-05	NA	NA	NA	0.9046935245536016	9	0.8465391370099595	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-06	NA	NA	NA	0.9208427594341433	10	0.8389538531039787	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-07	NA	NA	NA	0.9163549892760712	11	0.8315807823978811	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-08	NA	NA	NA	0.9040633671999478	12	0.8244273624177076	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-09	NA	NA	NA	0.8883809039061374	13	0.8175010306894986	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-10	NA	NA	NA	0.869163868845543	14	0.8107969533666896	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-11	NA	NA	NA	0.8448404169511394	15	0.8043009646758622	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-12	NA	NA	NA	0.8160023110847966	16	0.7980065042527776	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-13	NA	NA	NA	0.7823202585656749	17	0.7919070117331973	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-14	NA	NA	NA	0.7446321759566399	18	0.7859959267528823	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-15	NA	NA	NA	0.7024793080274189	19	0.7802666889475937	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-16	NA	NA	NA	0.7024793080274189	20	0.7747127379530928	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-17	NA	NA	NA	0.7024793080274189	21	0.7693275134051406	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-18	NA	NA	NA	0.7024793080274189	22	0.7641044549394986	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-19	NA	NA	NA	0.7024793080274189	23	0.7590370021919278	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-20	NA	NA	NA	0.7024793080274189	24	0.7541185947981893	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-21	NA	NA	NA	0.7024793080274189	25	0.7493426723940444	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-22	NA	NA	NA	0.7024793080274189	26	0.7447478885943343	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-23	NA	NA	NA	0.7024793080274189	27	0.7403707425337681	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-24	NA	NA	NA	0.7024793080274189	28	0.7362014421279088	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-25	NA	NA	NA	0.7024793080274189	29	0.7322301952923197	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-26	NA	NA	NA	0.7024793080274189	30	0.7284472099425636	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-27	NA	NA	NA	0.7024793080274189	31	0.7248426939942035	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-28	NA	NA	NA	0.7024793080274189	32	0.7214068553628026	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-29	NA	NA	NA	0.7024793080274189	33	0.7181299019639239	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-04-30	NA	NA	NA	0.7024793080274189	34	0.7150020417131305	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-01	NA	NA	NA	0.7024793080274189	35	0.7120134825259853	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-02	NA	NA	NA	0.7024793080274189	36	0.7091544323180515	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-03	NA	NA	NA	0.7024793080274189	37	0.7064150990048922	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-04	NA	NA	NA	0.7024793080274189	38	0.7037856905020701	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-05	NA	NA	NA	0.7024793080274189	39	0.7014777528799336	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-06	NA	NA	NA	0.7024793080274189	40	0.6996651186810591	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-07	NA	NA	NA	0.7024793080274189	41	0.6982814255293516	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-08	NA	NA	NA	0.7024793080274189	42	0.697260311048717	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-09	NA	NA	NA	0.7024793080274189	43	0.6965354128630601	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-10	NA	NA	NA	0.7024793080274189	44	0.696040368596287	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-11	NA	NA	NA	0.7024793080274189	45	0.6957088158723026	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-12	NA	NA	NA	0.7024793080274189	46	0.6954743923150124	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-13	NA	NA	NA	0.7024793080274189	47	0.695270735548322	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-14	NA	NA	NA	0.7024793080274189	48	0.6950314831961365	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-15	NA	NA	NA	0.7024793080274189	49	0.6946902728823614	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-16	NA	NA	NA	0.7024793080274189	50	0.6941807422309021	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-17	NA	NA	NA	0.7024793080274189	51	0.6937024891445784	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-18	NA	NA	NA	0.7024793080274189	52	0.6934737007122391	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-19	NA	NA	NA	0.7024793080274189	53	0.6934558983368323	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-20	NA	NA	NA	0.7024793080274189	54	0.6936106034213066	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-21	NA	NA	NA	0.7024793080274189	55	0.6938993373686103	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-22	NA	NA	NA	0.7024793080274189	56	0.6942836215816918	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-23	NA	NA	NA	0.7024793080274189	57	0.6947249774634995	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-24	NA	NA	NA	0.7024793080274189	58	0.6951849264169818	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-25	NA	NA	NA	0.7024793080274189	59	0.6956249898450871	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-26	NA	NA	NA	0.7024793080274189	60	0.6960066891507638	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-27	NA	NA	NA	0.7024793080274189	61	0.6962915457369605	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-28	NA	NA	NA	0.7024793080274189	62	0.6964410810066253	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-29	NA	NA	NA	0.7024793080274189	63	0.6964168163627067	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-30	NA	NA	NA	0.7024793080274189	64	0.6963348301738224	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-05-31	NA	NA	NA	0.7024793080274189	65	0.696329820398338	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-01	NA	NA	NA	0.7024793080274189	66	0.6963912378238237	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-02	NA	NA	NA	0.7024793080274189	67	0.6965085332378503	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-03	NA	NA	NA	0.7024793080274189	68	0.6966711574279875	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-04	NA	NA	NA	0.7024793080274189	69	0.6968685611818063	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-05	NA	NA	NA	0.7024793080274189	70	0.6970901952868769	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-06	NA	NA	NA	0.7024793080274189	71	0.6973255105307693	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-07	NA	NA	NA	0.7024793080274189	72	0.6975639577010543	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-08	NA	NA	NA	0.7024793080274189	73	0.6977949875853021	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-09	NA	NA	NA	0.7024793080274189	74	0.698008050971083	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-10	NA	NA	NA	0.7024793080274189	75	0.6981925986459674	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-11	NA	NA	NA	0.7024793080274189	76	0.6983755209758037	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-12	NA	NA	NA	0.7024793080274189	77	0.6985892036329889	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-13	NA	NA	NA	0.7024793080274189	78	0.6988313403649166	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-14	NA	NA	NA	0.7024793080274189	79	0.69909962491898	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-15	NA	NA	NA	0.7024793080274189	80	0.6993917510425733	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-16	NA	NA	NA	0.7024793080274189	81	0.6997054124830894	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-17	NA	NA	NA	0.7024793080274189	82	0.7000383029879219	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-18	NA	NA	NA	0.7024793080274189	83	0.7003881163044647	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-19	NA	NA	NA	0.7024793080274189	84	0.7007525461801112	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-20	NA	NA	NA	0.7024793080274189	85	0.7011292863622546	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-21	NA	NA	NA	0.7024793080274189	86	0.7015160305982888	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-22	NA	NA	NA	0.7024793080274189	87	0.7019104726356071	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-23	NA	NA	NA	0.7024793080274189	88	0.7023103062216032	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-24	NA	NA	NA	0.7024793080274189	89	0.7027093345495979	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-25	NA	NA	NA	0.7024793080274189	90	0.7031050814953689	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-26	NA	NA	NA	0.7024793080274189	91	0.7035008218299931	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-27	NA	NA	NA	0.7024793080274189	92	0.7038998303245492	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-28	NA	NA	NA	0.7024793080274189	93	0.7043053817501144	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-29	NA	NA	NA	0.7024793080274189	94	0.7047207508777664	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-06-30	NA	NA	NA	0.7024793080274189	95	0.7051492124785835	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-07-01	NA	NA	NA	0.7024793080274189	96	0.7055940413236433	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-07-02	NA	NA	NA	0.7024793080274189	97	0.7060585121840235	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-07-03	NA	NA	NA	0.7024793080274189	98	0.7065458998308018	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-07-04	NA	NA	NA	0.7024793080274189	99	0.7070594790350562	Mar 28 - Apr 15, 2021	NA
Maharashtra early	2021-07-05	NA	NA	NA	0.7024793080274189	100	0.7076025245678643	Mar 28 - Apr 15, 2021	NA
